block,network_rate,generation_rate,AlphaPoints_bought,AlphaPoints_sold,exchange_rate,warehouse_capacity,warehouse_AlphaPoints_level,warehouse_AlphaPoints_max,AlphaPoints_per_block_in,AlphaPoints_per_block_out,token_price,average_transaction_cost_usd
8090000,925.3435711,899.0306416,1129.194584,400.7275654,1051.014556,37.3734619,67527956.09,180686190.5,400.7275654,1129.194584,6.2306035,0.148464701
8091000,1070.364565,1029.425473,965.7176371,234.5489274,987.1747401,32.83960351,67866714.63,206663414.1,234.5489274,965.7176371,6.23269625,0.148464503
8092000,920.9656387,1028.739948,1343.975582,206.1538186,1516.758209,32.33123376,67821030.88,209772906.3,206.1538186,1343.975582,6.234789,0.148464304
8093000,838.5458399,908.3922945,1078.087076,65.9387751,905.7208693,36.68155562,67718313.63,184614105.5,65.9387751,1078.087076,6.23688175,0.14847415
8094000,936.4633161,891.2809242,873.0253574,367.4117338,838.9510443,37.95428832,67832695.15,178723416.4,367.4117338,873.0253574,6.2389745,0.148473951
8095000,803.643407,928.0206061,574.1946924,788.4039385,1155.060661,35.64754173,67633713.82,189728369.3,788.4039385,574.1946924,6.24106725,0.148473753
8096000,1024.279503,1294.604538,228.4813131,519.1071717,1566.434034,25.1620142,67726960.05,269162352.8,519.1071717,228.4813131,6.24316,0.148473555
8097000,746.3005048,999.2534046,167.1278173,787.3968617,1479.213565,32.67827005,67586138.9,206820980.8,787.3968617,167.1278173,6.24525275,0.148473357
8098000,1626.036568,1593.311956,1527.840417,1127.589673,1423.701818,21.1081593,67658169.35,320532779,1127.589673,1527.840417,6.2473455,0.148473159
8099000,772.0663532,901.0961472,1737.060146,1015.199522,1041.560398,36.52312131,67347602.97,184399148.9,1015.199522,1737.060146,6.24943825,0.148472961
8100000,903.4996624,1126.06488,1396.89762,1378.343337,1322.378204,28.98793083,67305062.21,232183115,1378.343337,1396.89762,6.251531,0.148472763
8101000,785.7259864,799.1195574,164.1040114,331.5623994,899.0250036,41.65476348,67225427.48,161386728.4,331.5623994,164.1040114,6.25362375,0.148472566
8102000,900.2888546,862.3335475,1093.293065,265.5400025,816.4717157,38.85925662,67241625.07,173041016.9,265.5400025,1093.293065,6.2557165,0.148472369
8103000,1032.932909,986.8201651,742.3202194,191.4253669,1204.880436,34.02572118,67358258.55,197964384.3,191.4253669,742.3202194,6.25780925,0.148472171
8104000,848.1510877,836.4513144,847.7733447,306.68549,889.5635429,40.01215221,67372042.23,168380303.5,306.68549,847.7733447,6.259902,0.148471974
8105000,1097.372202,957.3095728,1760.120014,549.3699617,797.0553393,35.47342538,67405865.4,190021334.1,549.3699617,1760.120014,6.26199475,0.148471777
8106000,1577.659177,1862.600401,128.4468841,3147.361095,2075.953325,17.36828123,67434188.5,388243192.8,3147.361095,128.4468841,6.2640875,0.14847158
8107000,1898.455788,2109.475073,1038.542104,3172.187184,1570.773309,15.55424211,67413841.69,433397574.5,3172.187184,1038.542104,6.26618025,0.148471384
8108000,811.7733621,873.1524489,568.2078873,733.6215532,743.6472522,38.05108584,67476179.74,177330062.5,733.6215532,568.2078873,6.268273,0.148480321
8109000,1034.284032,1009.807982,700.0082576,1140.135366,1117.398074,33.22460582,67465620.91,203057881.7,1140.135366,700.0082576,6.27036575,0.148480125
8110000,718.6784011,1042.308028,377.8491973,723.4328985,1716.885534,31.10890969,67588025.17,217261486.4,723.4328985,377.8491973,6.2724585,0.148479928
8111000,749.0761017,859.691943,921.4390008,90.28441848,739.9043069,38.47920454,67592232.18,175661280.3,90.28441848,921.4390008,6.27455125,0.148479732
8112000,855.5058557,878.1234423,443.1942046,53.76573754,890.0172484,38.2293013,67875485.61,177549347.6,53.76573754,443.1942046,6.276644,0.148479536
8113000,2138.771392,1537.616355,1189.572848,1793.617268,1239.182637,22.79441909,67751615.84,297226314.6,1793.617268,1189.572848,6.27873675,0.14847934
8114000,5519.606758,2125.693701,539.5185711,3079.69532,1418.485669,11.93844183,68140686.31,570745723,3079.69532,539.5185711,6.2808295,0.148479145
8115000,3200.919263,2094.181719,627.5005362,1899.296805,1113.388574,15.51547604,68124653.77,439067301.6,1899.296805,627.5005362,6.28292225,0.148478949
8116000,843.0065998,884.1066665,745.5524342,1350.448741,1089.356609,37.98439238,68033724.84,179108090.7,1350.448741,745.5524342,6.285015,0.148478753
8117000,1175.058267,1104.299768,1718.840624,1604.658659,1038.277598,30.89638407,68319596.45,221125263.3,1604.658659,1718.840624,6.28710775,0.148478558
8118000,842.6115194,864.076215,397.8364323,1045.871286,1056.972477,39.06580645,68230355.82,174653268.4,1045.871286,397.8364323,6.2892005,0.148478363
8119000,1093.691458,1003.774535,505.6946237,1461.16892,1095.560267,34.07319122,68301626.24,200452814.4,1461.16892,505.6946237,6.29129325,0.148478168
8120000,2848.907964,1562.707185,458.0148434,2577.660387,1369.291164,22.81353541,68439083.25,299984033.1,2577.660387,458.0148434,6.293386,0.148477973
8121000,2368.951461,1225.287045,458.0166222,1400.597514,1289.429394,30.8108576,68631544.19,222748105.6,1400.597514,458.0166222,6.29547875,0.148477778
8122000,1046.035577,1449.472278,373.7596035,2004.562021,2120.123396,22.86226111,69123792.96,302341758,2004.562021,373.7596035,6.2975715,0.148482793
8123000,1053.876351,1018.320879,1228.730175,998.5508427,1201.176619,33.68434576,68897386.59,204538978.6,998.5508427,1228.730175,6.29966425,0.148482598
8124000,1457.313218,1825.09403,1150.66243,3210.512896,2048.447265,17.99869428,69326238.54,385162265.7,3210.512896,1150.66243,6.301757,0.148482404
8125000,879.1501866,856.1211426,286.8599197,551.3757307,995.3657487,40.31460243,69383842.81,172105326.9,551.3757307,286.8599197,6.30384975,0.148482209
8126000,1044.600002,1000.860356,1661.221251,1284.529304,1228.100852,34.58204051,69456007.76,200845246.4,1284.529304,1661.221251,6.3059425,0.148482015
8127000,733.1704754,845.2658603,855.2580904,116.1347843,900.9365615,40.09602255,69278924.63,172784379.5,116.1347843,855.2580904,6.30803525,0.148481821
8128000,793.105985,972.8644941,1546.678979,830.1069453,1223.385564,34.74116916,69462588.56,199945214.3,830.1069453,1546.678979,6.310128,0.148481627
8129000,890.3447521,907.2799137,1463.933967,445.1081457,957.4191524,38.05141993,69734681.71,183267012.6,445.1081457,1463.933967,6.31222075,0.148481433
8130000,985.014012,908.1213878,215.6795319,708.4203924,1109.11465,38.48083162,69822241.38,181445529.4,708.4203924,215.6795319,6.3143135,0.148481239
8131000,889.2368642,933.8787443,1008.066335,45.62054382,919.8664854,37.0092938,70027025.02,189217302.7,45.62054382,1008.066335,6.31640625,0.148481046
8132000,936.4534786,1013.00993,576.8157864,426.5239413,869.3510094,34.08701664,70167092.43,205847415.3,426.5239413,576.8157864,6.318499,0.148480852
8133000,1106.317088,1537.691393,350.093224,2594.701008,2165.611202,22.03799337,70422646.02,319540895.7,2594.701008,350.093224,6.32059175,0.148480659
8134000,876.9678013,958.8255698,1202.773458,204.7194461,1231.531411,36.11912923,70639778.9,195577187.1,204.7194461,1202.773458,6.3226845,0.148480466
8135000,986.115773,1126.738784,1272.526736,1609.196971,1485.232784,30.67696488,70767353.39,230684544.6,1609.196971,1272.526736,6.32477725,0.148480273
8136000,972.7078362,1041.987235,1163.684173,360.123969,1012.592733,33.48928258,70845165.02,211548182.3,360.123969,1163.684173,6.32687,0.148489429
8137000,937.9312208,1020.961068,1502.464054,1110.085006,1199.529698,34.12176987,70832471.74,207588482,1110.085006,1502.464054,6.32896275,0.148489236
8138000,905.6314761,1031.192563,566.933574,293.857224,1247.0079,33.58962207,70765864.35,210678575.9,293.857224,566.933574,6.3310555,0.148489043
8139000,1077.453013,1011.949089,1029.4346,121.5477519,991.347477,34.7847688,70479599.01,202618874.1,121.5477519,1029.4346,6.33314825,0.148488851
8140000,929.096354,905.7947242,1584.644173,1173.813714,1070.427623,38.67140115,70430215.71,182125871.9,1173.813714,1584.644173,6.335241,0.148488658
8141000,1514.385077,1549.768588,1668.30328,2059.169984,1097.215797,22.47615961,70392176.66,313184222.7,2059.169984,1668.30328,6.33733375,0.148488466
8142000,1063.102435,1039.341303,1203.069879,1392.937597,1287.393655,33.63652263,70309594.11,209026970.5,1392.937597,1203.069879,6.3394265,0.148488274
8143000,1033.819128,904.6022647,582.3512851,9.991742263,1025.710744,39.1880982,70502562.71,179909560.1,9.991742263,582.3512851,6.34151925,0.148488082
8144000,797.1088069,885.3431582,494.4940571,872.7239047,976.6725922,39.08611583,70495161.23,180357606.5,872.7239047,494.4940571,6.343612,0.14848789
8145000,850.9243622,1013.260737,865.1071104,682.9456862,1207.061031,33.98608758,70595145.75,207718313.4,682.9456862,865.1071104,6.34570475,0.148487698
8146000,3812.416451,2107.862986,321.0150239,3246.139482,1220.259447,16.11379586,70771020.29,439177061.6,3246.139482,321.0150239,6.3477975,0.148487506
8147000,1179.189148,1687.963025,164.8744459,139.9058308,1815.064573,19.75134753,70793102.56,358421760.4,139.9058308,164.8744459,6.34989025,0.148487315
8148000,1037.644598,1051.905312,1033.145662,1690.109656,1431.899681,33.41202626,70956687.73,212366739.5,1690.109656,1033.145662,6.351983,0.148487123
8149000,918.2181901,817.2087673,356.9823864,492.8530409,772.8526659,43.67589608,71019659.15,162605761.2,492.8530409,356.9823864,6.35407575,0.148486932
8150000,902.1648446,905.0514085,13668.33047,480.2588411,897.2842743,38.99916408,71167937.96,182519619.9,480.2588411,13668.33047,6.3561685,0.148486741
8151000,934.7955566,1141.260946,1321.972721,21.03150931,1502.486577,30.34263619,71163541.53,234537441,21.03150931,1321.972721,6.35826125,0.148491378
8152000,756.8390156,843.5985828,811.6266732,53.91902989,934.1759707,41.3622951,71105413.48,171910603.6,53.91902989,811.6266732,6.360354,0.148491187
8153000,927.9481819,874.7682879,1612.222942,707.6990321,958.8786779,40.54817062,71049676.84,175225121.8,707.6990321,1612.222942,6.36244675,0.148490997
8154000,875.2950352,854.9098324,1446.605578,1016.877034,1091.649561,41.27694548,70961750.27,171917226.9,1016.877034,1446.605578,6.3645395,0.148490806
8155000,1017.944017,1047.297425,1580.054427,728.4210453,1324.851405,33.52128178,70983168.05,211758071,728.4210453,1580.054427,6.36663225,0.148490615
8156000,1021.8419,995.6348302,1365.679626,300.6089927,1092.240641,35.38044181,70817786.42,200163841.6,300.6089927,1365.679626,6.368725,0.148490425
8157000,924.6789942,1018.058577,1705.956728,210.4502917,1025.788595,34.18388393,70836171.33,207225331.6,210.4502917,1705.956728,6.37081775,0.148490235
8158000,807.4767697,981.2246857,217.68548,1008.444085,1164.148534,35.03245132,70592983.59,201505147.9,1008.444085,217.68548,6.3729105,0.148490045
8159000,849.2989114,880.9451998,1438.64352,67.59964131,935.8242893,39.57927258,70556645.61,178270119.8,67.59964131,1438.64352,6.37500325,0.148489854
8160000,844.5418763,1008.319986,1547.61171,950.1820192,1390.447151,34.05367773,70414949.9,206778098.7,950.1820192,1547.61171,6.377096,0.148489665
8161000,1120.377116,997.1749054,1424.818464,881.5289287,1022.79875,35.52695312,70490943.79,198416922.6,881.5289287,1424.818464,6.37918875,0.148489475
8162000,1070.699566,1478.218455,803.780509,1857.851756,2256.230158,22.89673468,70659485.79,308596106.3,1857.851756,803.780509,6.3812815,0.148489285
8163000,906.5835727,934.263357,108.5235629,1014.143673,966.7903356,37.44104362,70740983.01,188937247.9,1014.143673,108.5235629,6.38337425,0.148489096
8164000,822.3530595,909.4396709,672.9707133,1433.899066,1298.829958,38.05387684,70481102.79,185211988.1,1433.899066,672.9707133,6.385467,0.148488906
8165000,1027.612859,1008.678829,570.5166614,1134.452464,1066.544748,34.83527887,70698014.11,202947851.9,1134.452464,570.5166614,6.38755975,0.14849509
8166000,5454.589482,2408.060208,1543.700111,2659.821022,1557.874023,16.05893146,70552040.36,439325147,2659.821022,1543.700111,6.3896525,0.148494901
8167000,1512.206874,1910.045636,1375.399043,808.7775117,1690.448858,17.44639043,70611991.86,404740217,808.7775117,1375.399043,6.39174525,0.148494712
8168000,1270.043834,1042.294312,413.500451,1609.085128,1233.1056,34.42283578,70669023.78,205293453,1609.085128,413.500451,6.393838,0.148494523
8169000,6513.490717,1216.750976,152.5821898,1054.419391,1427.42468,34.3840798,70888772.07,206164802.5,1054.419391,152.5821898,6.39593075,0.148494334
8170000,835.5243656,929.6267774,1573.192012,376.9240141,1161.112061,37.55562847,71132810.92,189409710.6,376.9240141,1573.192012,6.3980235,0.148494145
8171000,995.9700847,914.2212864,405.252427,163.7175605,1005.794102,39.0967867,71379628.23,182572215.8,163.7175605,405.252427,6.40011625,0.148493957
8172000,966.5308852,1025.324004,980.2615247,500.324553,1257.669222,34.30154075,71330593.16,207952971,500.324553,980.2615247,6.402209,0.148493768
8173000,1074.602944,1044.161158,21153.33321,1427.989242,951.3107031,33.96816507,71264806.98,209856882.7,1427.989242,21153.33321,6.40430175,0.14849358
8174000,1083.445978,1091.182503,376.3967996,632.9775732,958.3226281,32.41674257,71366662.71,220152922.5,632.9775732,376.3967996,6.4063945,0.148493392
8175000,821.6640431,851.7939985,31148.0237,226.5771304,967.9388349,41.39940182,71325526.14,172361059.5,226.5771304,31148.0237,6.40848725,0.148493204
8176000,1112.296263,1066.517627,1770.713645,1475.591415,1252.085696,33.35197112,71385757.97,214038483.2,1475.591415,1770.713645,6.41058,0.148493016
8177000,805.6873213,966.2032987,1025.903639,173.5887432,1185.524473,36.14959333,71645076.15,198192903,173.5887432,1025.903639,6.41267275,0.148492828
8178000,956.1169657,928.5123873,1603.7699,1021.765515,740.7176715,38.43785766,71727705.18,186608441.7,1021.765515,1603.7699,6.4147655,0.14849264
8179000,870.9594139,1003.982776,74.73231586,832.0216295,1206.791639,34.8884933,71600954.95,205225823.5,832.0216295,74.73231586,6.41685825,0.148492453
8180000,982.4298872,1058.400669,1166.871474,1501.877692,1040.22262,33.39892153,71808439.68,215001267.7,1501.877692,1166.871474,6.418951,0.14849776
8181000,1150.223958,1095.333205,646.4676278,1347.857055,977.0822875,32.63353701,71681679.93,219654334.5,1347.857055,646.4676278,6.42104375,0.148497573
8182000,898.3834841,909.4456093,389.5134029,1315.769437,835.849745,39.00828784,71611945.04,183578984.8,1315.769437,389.5134029,6.4231365,0.148497386
8183000,839.168145,967.3249815,1508.824365,12.40797552,865.957255,36.13116186,71458318.59,197778901.4,12.40797552,1508.824365,6.42522925,0.148497199
8184000,1123.822755,1053.44585,1565.720988,1526.098686,1303.305834,33.83428573,71350188.86,210881438.6,1526.098686,1565.720988,6.427322,0.148497012
8185000,872.0378149,835.8079457,880.1286962,533.8543843,862.4784399,42.67289365,71574917.83,167730045.9,533.8543843,880.1286962,6.42941475,0.148496825
8186000,1019.187292,922.2338887,1655.64186,514.7159473,764.0071885,38.9722379,71655124.8,183864898.7,514.7159473,1655.64186,6.4315075,0.148496638
8187000,1147.956399,1419.142193,1059.47308,1481.32145,1722.157422,24.56836101,71895640.47,292633353.1,1481.32145,1059.47308,6.43360025,0.148496451
8188000,801.0207916,877.3284236,1671.300309,856.9189447,961.5416381,40.23564986,71815289.47,178488738.5,856.9189447,1671.300309,6.435693,0.148496265
8189000,1115.778967,1536.406357,524.8624772,2454.115752,2055.080163,22.45653001,71887211.28,320108592,2454.115752,524.8624772,6.43778575,0.148496079
8190000,828.1963568,850.9344593,1298.620729,294.8572226,688.0461598,41.78855726,71888233.01,172030913.5,294.8572226,1298.620729,6.4398785,0.148495892
8191000,1076.260409,1464.344616,1276.544782,1914.224473,2163.997416,23.4117247,72057379.76,307780580,1914.224473,1276.544782,6.44197125,0.148495706
8192000,912.1678698,961.3030544,608.1170363,381.2363119,988.7865527,37.04114105,72171249.48,194841396.1,381.2363119,608.1170363,6.444064,0.14849552
8193000,1012.907957,854.0441075,1031.306139,654.0889426,982.9479679,43.06651913,72697644.36,168804034,654.0889426,1031.306139,6.44615675,0.148495334
8194000,896.1501353,936.8276907,947.6469692,1226.050493,1116.413027,38.2470946,72565604.81,189727683,1226.050493,947.6469692,6.4482495,0.148502243
8195000,986.0049997,1121.142281,1635.88451,724.0891988,1916.417202,31.91653661,73102548.22,229045716.7,724.0891988,1635.88451,6.45034225,0.148502057
8196000,891.519416,1224.003421,1180.399225,1585.075906,1689.898468,28.3114266,72973820.99,257752522.8,1585.075906,1180.399225,6.452435,0.148501872
8197000,963.915574,945.7738946,652.9873082,498.2634023,997.5742526,38.35043253,72974211.05,190283031.9,498.2634023,652.9873082,6.45452775,0.148501686
8198000,1051.734589,1010.379886,1067.308479,542.9533171,1197.548265,36.32133548,73664590.29,202814994.7,542.9533171,1067.308479,6.4566205,0.148501501
8199000,971.4745321,912.3716434,1792.048869,1437.111376,1223.797503,40.45417356,73901288.02,182679897.9,1437.111376,1792.048869,6.45871325,0.148501316
8200000,971.9843303,1001.960161,1441.522167,935.9885081,1330.432979,36.55871184,74078885.86,202631295.4,935.9885081,1441.522167,6.460806,0.148501131
8201000,1055.031521,1322.264103,999.5378307,1999.961306,1618.911016,27.24007844,74159382.95,272239974.2,1999.961306,999.5378307,6.46289875,0.148500946
8202000,1093.368613,1102.512368,1274.345846,1066.644063,1580.863291,33.32630806,74386290.55,223206537.4,1066.644063,1274.345846,6.4649915,0.148500761
8203000,878.5585396,1014.85466,545.9653529,1536.974877,1186.679768,35.76508739,74208914.58,207487046.7,1536.974877,545.9653529,6.46708425,0.148500577
8204000,1066.059393,979.3495625,803.0828661,689.3399639,1103.52314,37.88564665,74102997.97,195596797.9,689.3399639,803.0828661,6.469177,0.148500392
8205000,1289.560116,1692.460538,298.4418321,1468.185943,1857.191379,21.09449055,73779153.71,349750015.5,1468.185943,298.4418321,6.47126975,0.148500208
8206000,961.4830081,1297.744003,1743.104294,273.1068029,1573.275526,27.34996856,73785747.32,269789038.9,273.1068029,1743.104294,6.4733625,0.148500023
